,t,x,y,z,T,S
0,0.0,1.0,0.5,0.5,1.0,0.9
1,1.001001001001001,1.479086705455919,0.2866920148917892,-0.8666474444387862,1.0954638901107399,0.13353835034542602
2,2.002002002002002,0.13196405457535676,1.5392777571066254,0.08004761232439796,0.8189079833242737,0.1244875426443023
3,3.0030030030030033,0.42144574387060324,0.6775495598020025,-0.4126996676658836,0.8774286132959463,0.1263583865344295
4,4.004004004004004,1.7960828205589312,-0.1858604870880819,1.8197727512382396,1.1621595001412706,0.12229674240642893
5,5.005005005005005,0.1108367735519724,2.2613530241496083,0.33202834809282183,0.8142325047625134,0.1231911329738478
6,6.0060060060060065,0.9273757583495594,-0.3351117272718562,-0.32742110641309524,0.9826779388529903,0.12510144977326873
7,7.007007007007008,2.0737581692425833,-0.3230944121406435,0.6889242890242641,1.2168191166893039,0.12364327824335973
8,8.008008008008009,1.8141300150617685,1.7320577625097946,0.08487601011283123,1.16417663064137,0.12363790332004418
9,9.00900900900901,0.17984005180130158,-0.6138550998259079,1.077163617753443,0.828974629585081,0.12573867248726406
10,10.01001001001001,0.9955808789504678,-0.5886534017079607,0.5705674844669943,0.9957000267262034,0.12653782128467653
11,11.011011011011012,1.8391584379751251,-0.804597109243018,0.9728023358787816,1.1706861031329594,0.12466168231677655
12,12.012012012012013,0.14593214645340324,0.6742650809506094,1.403002885712009,0.8210098172142668,0.12592155098882177
13,13.013013013013014,0.6019140972107646,0.15208160949972035,1.1582578894667406,0.9153787082370345,0.12675069493141575
14,14.014014014014016,1.3917723893639198,-1.182938601669389,1.0588964527487281,1.0766682728862862,0.12457181447017723
15,15.015015015015017,0.09484969422815036,1.3131382824197106,0.2601415495372118,0.8109961256060338,0.12554535834540198
16,16.016016016016017,0.9544268939578643,0.4606595068255693,1.0761830523502676,0.9883134476344781,0.12608752514435173
17,17.017017017017018,0.7452465582782694,0.07719099031359215,-1.693674248545602,0.9443539596263132,0.12298575883252386
18,18.01801801801802,-0.607993655025134,0.8178438377832381,-0.9808968198720412,0.666832275067044,0.12552821195679884
19,19.01901901901902,1.7376371197348202,0.1024989659064895,0.9033609929050597,1.146843182554335,0.12386863835704204
20,20.02002002002002,2.347814584610784,0.0904746348105579,1.5504301177672242,1.275178861900132,0.12185612480625739
21,21.021021021021024,0.35150899613410513,-1.3939083036425564,1.1131603169193864,0.8641815398456554,0.1248122402588179
22,22.022022022022025,0.8768004269456672,-0.49403111861406396,0.2226121006836431,0.9719484586809936,0.12565525769400776
23,23.023023023023026,1.7764175957234642,0.7435759898014372,-0.08019269202831332,1.1573374572931163,0.12526467699650465
24,24.024024024024026,1.487864241009494,1.6875431469060502,0.9068056494087398,1.095725256794276,0.12400740197690399
25,25.025025025025027,0.2808309457857818,0.5235685364561758,1.0232972290813744,0.8502031986044366,0.12670574845265406
26,26.026026026026027,1.1021988329252586,-0.7589627545226735,0.11285542716554947,1.0175434193463337,0.12639500316660418
27,27.027027027027028,1.077504357593105,1.2380019220415799,-0.930023476639164,1.0143137116550265,0.12453077349503884
28,28.028028028028032,0.2832909123392607,1.1143329038895766,0.6066077977931463,0.8501253261039067,0.1262663002706667
29,29.029029029029033,1.2699789821397967,-0.8587519955178655,-0.35309538081401437,1.0512463937177334,0.12559414249944303
30,30.030030030030034,0.24619599393526417,1.5945820511274835,-0.18941941495729034,0.8431975706669363,0.12403481925356888
31,31.031031031031034,0.11322305800621175,0.4129356616074233,-0.6400614083467349,0.8142015412030579,0.12635232966144447
32,32.032032032032035,2.040403320719479,1.3569027195677954,0.008123791442423485,1.2132943110493295,0.12248166942914307
33,33.033033033033036,0.9179384746525695,2.2076068027555995,-0.7180656170859382,0.9803768045066659,0.12225980856830733
34,34.034034034034036,0.5900592585702281,-0.7108074274496043,0.0264249522825425,0.9121310762556155,0.1253226430698459
35,35.03503503503504,1.8291979473804563,0.47494364483708174,0.2777743050281991,1.167568674321815,0.12429260914879361
36,36.03603603603604,1.9679496871429256,-0.2749211253620695,-1.2676006824421457,1.1950340856436605,0.1239124490652436
37,37.03703703703704,0.19365666952709018,-0.7856552770070688,1.416061240425776,0.8329769217945512,0.12539313623785275
38,38.03803803803804,0.7673097122519216,-0.21433261475036286,0.9259943817013961,0.9487550388546818,0.1267353644995865
39,39.03903903903904,1.7939360319562478,0.7291440308124341,0.73208999636643,1.1608048034529923,0.1250916353074898
40,40.04004004004004,0.3209125337951595,0.8755146709231745,1.5088843799017904,0.8574907206514599,0.12545868958599649
41,41.04104104104105,0.5011836691004317,0.5300780379407165,1.104497399266306,0.8940021375061591,0.12668977246671081
42,42.04204204204205,1.5634416582846764,0.52741377516948,1.3721297062339741,1.11348846781957,0.12465470870836062
43,43.04304304304305,0.06588560069716,1.3847689262378318,0.21534148859469623,0.8046854174716457,0.12519612807577518
44,44.04404404404405,0.8291577931768112,0.9177535747210364,0.503044813062504,0.9628587371614815,0.12619596847021455
45,45.04504504504505,1.0332298845291574,-1.388624200847271,-1.1856181209072554,1.0032814694070025,0.12267693521426981
46,46.04604604604605,-0.6224305469403795,1.5066235712393552,-0.6313426312918177,0.663422908889054,0.1248502375811175
47,47.04704704704705,1.5140637014228338,0.6405591241648508,0.10940981518112858,1.102079690469164,0.12436022905508372
48,48.04804804804805,2.3961038462281583,0.8155682371562915,-0.5552960863361045,1.2838631822250932,0.12240605882381977
49,49.04904904904905,0.8105126663758313,-0.9872314729621897,1.8860910013817167,0.9592243749951007,0.12423094573052486
50,50.050050050050054,0.5567586695117263,-0.49922977776685157,0.5749357045128278,0.9052735087121538,0.12584937895184742
51,51.051051051051054,1.4975539386299164,-0.1608217870776913,-0.5223327834627851,1.0998830964804396,0.12583111589656287
52,52.052052052052055,1.7715044773169044,0.7472231729893702,-1.264173848247775,1.1542440521088293,0.12405824835227457
53,53.053053053053056,0.16102985641983097,0.6044078728092586,1.0990344103910665,0.8248243758107198,0.1265121470232207
54,54.054054054054056,0.8706157500422945,-0.5943110289968321,0.7531484070310838,0.9708440282695235,0.1266398491465135
55,55.05505505505506,1.173250855449922,-0.3290340101432713,-1.3912504030299335,1.0325904828628283,0.12452511723898903
56,56.056056056056065,0.2069401857988351,1.202539487891467,0.4383158121529787,0.8347622784628748,0.12604172648841783
57,57.057057057057065,1.1123623677797796,-0.8755258019980917,0.6654491715533557,1.0184890620641547,0.12585327008763283
58,58.058058058058066,0.40382296551396435,1.4773040907431916,-0.7061661624754655,0.8754002248049251,0.12361108485096822
59,59.05905905905907,-0.2016091776639384,0.29982506041459916,-0.7999392465475459,0.7501270988243027,0.12621122373430807
60,60.06006006006007,1.9897956439141953,-0.38711281977187273,-0.9049341419537156,1.2015933678097066,0.12297061293354924
61,61.06106106106107,1.621376437518206,0.03283671993158799,-2.0453806505011265,1.1255366401549227,0.1217487920192357
62,62.06206206206207,0.33139055327123196,-0.9625756429033534,0.3914030360046434,0.8582652159792021,0.12534163933310735
63,63.06306306306307,1.504317400257202,0.11739766370317624,-0.26824780981360685,1.101917159283958,0.12489794842078278
64,64.06406406406407,1.9661139658563536,-1.0658008262430925,0.5617896192277274,1.194674928277098,0.1243552028745607
65,65.06506506506507,0.5015907507231631,-0.6448129653926258,1.8851194519391394,0.8961758887275276,0.12485036792178862
66,66.06606606606607,0.5711590598258239,0.15342510731920994,1.0197527011860055,0.9090092488695676,0.1268120967096707
67,67.06706706706707,1.5996675220081626,0.4996569389993445,-0.47742862383086937,1.1194031820330088,0.1256091084229092
68,68.06806806806807,0.6208495920366448,1.3654893031987319,1.208867128175478,0.9200638067118228,0.1249872979139189
69,69.06906906906907,0.41817594693504573,0.8170480971918488,0.9498685043541898,0.8767350335009234,0.12657165569892892
70,70.07007007007007,1.5808812007642428,1.1043306518877907,-0.17125632916809738,1.1184448108939313,0.12492332954515814
71,71.07107107107107,0.0819856107315069,1.470845668407193,0.1663109279700695,0.8082064036861139,0.12479968647746939
72,72.07207207207207,0.6245044733220262,0.879156893809625,-0.10671880190548265,0.9198095786963104,0.12630324140977298
73,73.07307307307308,1.4553461459029178,-1.7621246856422517,0.8020980971516541,1.0906918332585345,0.12239908617179086
74,74.07407407407408,-0.34345788045633313,2.034945269372674,0.09273567941131049,0.7205455944774962,0.12395962931994611
75,75.07507507507508,1.1953398110145057,0.12155607624254697,-0.4101534675031302,1.0383047777331975,0.1248231381991637
76,76.07607607607608,2.2262350347199167,-0.750716367915319,-0.18335353100845087,1.2483326683750946,0.12312578460583318
77,77.07707707707708,1.458502888840097,0.8899711696837239,1.8787912441740375,1.0923640868133528,0.12373014525146249
78,78.07807807807808,0.29992916538098613,-0.5220456696675507,0.861686635031809,0.8527316619879327,0.12585962162240233
79,79.07907907907908,1.1971716558553889,-0.6768717510449588,0.08344059914666277,1.0372376191569206,0.1262924973195226
80,80.08008008008008,1.827126888624605,-1.2191916801980953,-0.42392407346372546,1.1670706832768032,0.12438010557239614
81,81.0810810810811,0.11050890434413924,0.6363285567457295,1.2581707577830035,0.8139113910413146,0.12621514495301397
82,82.0820820820821,0.6992288450269478,-0.17706244572811117,1.0839297055439567,0.9361967860564462,0.1267441373726113
83,83.0830830830831,1.266655485103208,-1.500835782311274,-0.21578068649942567,1.0511105158808787,0.12455823015047308
84,84.0840840840841,0.1367991882996261,1.2664470858897734,0.3176474265481777,0.8198061613154719,0.125776144622423
85,85.0850850850851,1.0171017257900778,-0.1515980427418055,1.1819882457451207,0.9996341061558801,0.12600499183029623
86,86.0860860860861,0.5859643642247143,0.9238663983557165,-1.3719895340316404,0.9120410905797097,0.12323547441855512
87,87.0870870870871,-0.4727792144086276,0.45771476271183936,-0.9560435859027482,0.6949853827661342,0.12589700388570554
88,88.0880880880881,1.851992896932152,-0.7951140093384615,0.5631613564028045,1.1717298289935547,0.12349751312933108
89,89.0890890890891,2.105286534574917,-1.7852509681167024,0.3189584451530697,1.2260836666995125,0.12168099850927816
90,90.0900900900901,0.23803126368955876,-1.2372770980858163,0.7477806193434238,0.8393898878021153,0.12513155753101032
91,91.0910910910911,1.1426380424603615,-0.3667875039754049,-0.08258288203628598,1.0288079922248967,0.12539083711545504
92,92.0920920920921,1.9086087877671492,0.4869930779825465,0.8945077620490074,1.1836343208506495,0.12484374395129344
93,93.0930930930931,1.0718038586419452,0.550856066758909,2.0415033571494745,1.0118796057975403,0.1242680276760875
94,94.0940940940941,0.3968368242408801,0.4068698370885606,1.0158105854466202,0.8737599899998715,0.1267873323664366
95,95.0950950950951,1.3134975180926205,-0.4668916236632704,-0.4262614723194828,1.0597915913327487,0.126105323413109
96,96.0960960960961,0.9262029526295982,1.7068235026053153,0.12188751363473738,0.9831818051004575,0.12464510608223876
97,97.0970970970971,0.34116097413632146,1.014498072899495,0.7539251196970259,0.8613048139325732,0.1264113066769167
98,98.0980980980981,1.4226608195582777,-0.10558612202625546,-0.8735745507446964,1.08542089872441,0.12531822720425584
99,99.0990990990991,0.15451355541087006,1.5591326307237707,0.032959474790657826,0.8237066930084636,0.12436815200863519
100,100.10010010010011,0.34862359970399964,0.6055837151417659,-0.4830220946430753,0.8620588117922129,0.1263668951202204
101,101.10110110110111,1.8863850252923273,0.47562120895996374,1.6746927009828105,1.1803063613652702,0.12230419003077754
102,102.10210210210211,0.2980239145621605,2.32020267509063,0.2415317081541104,0.8524181459371861,0.12294073298101367
103,103.10310310310311,0.8406566753868322,-0.450464352958073,-0.2520453833680379,0.9660872428330778,0.12517290369642944
104,104.10410410410411,2.0204520350519877,-0.0405072150754557,0.7297296586767898,1.2045182119634492,0.1238054777930518
105,105.10510510510511,1.88156937801908,1.4943316771295911,-0.5747304593760475,1.178236403091387,0.1236717336678933
106,106.10610610610611,0.16138358327591765,-0.6567045629956049,1.1524652390999397,0.8251918921092314,0.12567376681206105
107,107.10710710710711,0.9356608752026154,-0.5098129433326369,0.6899519647228338,0.9829591527629781,0.12659905765647242
108,108.10810810810811,1.8385113708451566,-0.3886963872206452,1.1680199859157625,1.1703429841756117,0.12475882139810605
109,109.10910910910911,0.17484092634177906,0.7013163184847797,1.4451044622033935,0.8271801004941729,0.12581405717442784
110,110.11011011011011,0.5746926689288965,0.25262791345422136,1.1583353135939642,0.9099831175545579,0.12674219990384133
111,111.11111111111111,1.4389697240975865,-0.8333338911493995,1.3500573835683456,1.0868989366542565,0.12458030251640154
112,112.11211211211213,0.0844068044141987,1.3294476150459735,0.24669051241047832,0.808418568046595,0.12546411010376607
113,113.11311311311313,0.9298103061116898,0.6211681228665408,0.9658152506662248,0.983153732350743,0.126113471116305
114,114.11411411411413,0.8054597992679065,-0.27229603820006887,-1.698156634520042,0.9566527268173773,0.12290845931135609
115,115.11511511511513,-0.6322293513315252,0.9760464739543847,-0.9441244146384354,0.6620723787350365,0.12538183875309528
116,116.11611611611613,1.692324406314066,0.3611294249259769,0.779417779843598,1.1371631005244804,0.12398892749011764
117,117.11711711711713,2.391223346935945,0.7436518301511064,1.2135161458340826,1.2861993687055557,0.12195953092754762
118,118.11811811811813,0.4320199546059437,-1.393321655054426,1.2744637171701696,0.8803535199980426,0.12468099141716939
119,119.11911911911913,0.7939878195627459,-0.5040727981178242,0.3178498023045105,0.9552938933417988,0.12571971603791426
120,120.12012012012013,1.7157141914015939,0.5781740687324042,-0.3307998282802521,1.144865466443462,0.12540740357569533
121,121.12112112112113,1.589388334146996,1.7843730901293686,0.28886594922579084,1.117737469439842,0.12397912675910218
122,122.12212212212214,0.2469988793710546,0.5502327277323895,1.0338786077117723,0.8427084541531769,0.12666736521946537
123,123.12312312312314,1.0394931666958303,-0.7631675405033096,0.2938187259355652,1.0048339935843424,0.12646976896692858
124,124.12412412412414,1.1092107112673895,0.9179399093985041,-1.187604658119329,1.019928566878508,0.12451809490799187
125,125.12512512512514,0.2643722221428006,1.139795270684871,0.5615933653624252,0.8462347597254367,0.12621460700798662
126,126.12612612612614,1.2247315062473216,-0.9644746260006529,-0.09584517548966495,1.0426991150781133,0.12566998054950734
127,127.12712712712714,0.28182533278469507,1.590076465537969,-0.2925550412907083,0.8506946319322779,0.12392757154865947
128,128.12812812812814,0.03471364417692742,0.36659407987385884,-0.6804974650748083,0.7973913606213127,0.1263318106116076
